,text,label
926,아무리 재밌고 잘나가던 프로도 계집들이 참여하는 순간 노잼 억지웃음 제조기로 변한다 명심해라 계집들이 노잼의 원인이다,1
927,아버지가 반대햇대자나.그리고 여자가 위험한 날이엿으면 조심해야대는거임,1
928,아빠가 거기서 왜 나와 ㅋㅋㅋㅋㅋㅋㅋ......,1
929,아이돌답지않게 연기 잘했었는데 관리를 ㅈ같이해서 말아먹네 불쌍한놈,1
930,아이유 생각나네 사귈거면 조용히 사귀지 티를 못내 안달났냐 관종들인가,1
931,아이콘이면 그래도 좀 급있는 여돌 사귈줄알았드니ㅋ 쩌리를 만나고있었네ㅋㅋ,1
932,아주 이기주의에 쩔은 인간들 천지네 뇌를 파먹는 바이러스가 한국에 돌아다니는 듯,1
933,아줌마 여자들 드라마충들 강지환이미지 좋으니까 믿기 싫어서 댓글에 뭐 결과가 안나왔으니..껓뱀이라는둥 개소리로 베댓 도배,1
934,아줌마들 여자 연예인 하나 잡았다고 물어뜯고 날리 났네 주접 그만 떠시고 잠이나 자세요 ^^얼굴 가지고 못되게생겼네 그쪽 얼굴이나 잘 관리하시고 수사는 경찰이 알아서 하니깐아 그리고 아줌마들 지금 자면 피부상하니깐 팩 하고자요~~,1
935,아줌마들 열폭하는거 보소 ㅋㅋㅋ 저 사람들이 당신들한테 피해준거라도 있나요? 남의 인생사에 오지랖좀 떨지말고 너나 잘하세요^^,1
936,아직 안했었다는게 더 충격적이다 ㅋㅋㅋㅋ 얌전한척하는 양아치 정용화 이종현 나댈거같은데 건전한 이홍기 김희철,1
937,아직 한국여자랑 결혼하는 등신이 있냐,1
938,아직도 백대표님 백대표님 하면서 자발적 개돼지하는 애들이 많냐,1
939,아직도 티비속 화면으로 성격판단하는 멍충한분들이 많네..ㅋㅋ,1
940,아팠던건 아팠던 거고. 성형도 했잖아요. 거짓말은 맙시다. 대중을 바보로 아나..—;;,1
941,아프긴 멀... 기자회견때 저래 놓고도 안하무인이라던데멀... 자긴 안해도 된다는 식이라서 저 사람 눈치보느라고 제작진들 힘들다고... 뭘 믿고 저러는지.. 싸가지없는 연기자였어멀...,1
942,아휴!!! 최수종 씨 어색한연기며 한심하다 작가양반 저질 퀄리티 드라마 실망,1
943,악플 단 애들 다 루저들인가?,1
944,"악플 오지는 미개인들 솔까 이병헌 꽃뱀 피해자 아님?간통한것도 아니고 협박당해 꽃뱀 잡았는데상주진 못할망정 악플다냐?미투당한 것들이나 욕해라.태진아도 방송하고음주,마약쟁이 전과자도 방송한다미개인들아",1
945,악플러 쓰레기들 많네,1
946,악플러놈들 지네가 해줄것도 아니면서 팬들한테 염치 불구하고 부탁한다는데 지들이 개소리들 하고있냐. 누가 나랏돈으로 해달래냐 니한테 돈빌려달라냐.,1
947,악플러들=글하나못읽는 노안온 틀딱,1
948,악플러들은 잡아 족쳐야 되지만 실명제? 실명제가 뜻하는게 뭔지나 알고 말하는건가 .... 여기가 중국이야 북한이야...,1
949,악플러말은 믿고거르세요.런닝맨보다 재밌는프로가 어딨다고..악플러도 꼬박챙겨보는 꿀잼예능아니겠어요?ㅋ,1
950,안궁금하면 들어오지를말지 자기들이 궁금하고 관심많아서 들어와놓곤 악플다네 그냥 지나가면 될것을 그냥 부럽다고 해,1
951,안밝혀진 가수 두명 중 하나가 엑ㅅ 세ㅎ 맞지?,1
952,안보면 그만인데 굳이 그걸 찾아서 쳐보고 자빠진 우리 개돼지들 ㅋㅋㅋ,1
953,안재현 공익 신고자 변호사를 스스로 찾아가다니ㆍ침착한 대응 칭찬해주고 싶다ㆍ형사고소는 안한다니 한때 사랑했던사람으로서의 마지막 배려인듯ㆍ구라씨는 조용하네ㆍ,1
954,안재현 댓글부대 쩐다ㅋㅋ역시 소속사가 있어야대하나같이 논리적인말은 없고 구혜선 또라이라고 같은말만 도배 해놨네 댓글부대들 분발해 너무티나~~~~~~,1
955,안재현이 문제가 많은놈이구만 나이많은 여자랑결혼을 했잖아 연상은 엄마 하나로 충분하다 나이많은여자 코끼면 ㅈ된더,1
956,알았으니까 조용히 짜져있어...,1
957,앞 잘보고 다녀 사랑아! 맨홀에 빠지고 난리야. 왜 나가서 웃기고 다니니. 국내서 그랬음 동영상이라도 보지.,1
958,"앞으로는 홍어무는 시상식이나 가요대전에 못나오게 해라. 2.3곡 내서 합산해 음윈상 타는 비히트곡 그룹.인성이 별로더라, 논란이 안되어 그렇지 .",1
959,애가 뭔잘못이냐?부모 믿은거 뿐이지.전화로 물어봤다는데 아니라니까 그거 믿고 들이댄게잘못이지.,1
960,애기 너무 안쓰럽고 불쌍하다..ㅠㅠ..부디 부모없다고 기죽지말고 잘크렴..ㅠㅠ,1
961,애들말로 그냥 찐따 스타일인데. 이걸 빨아대고ㅜ신격화하네. 참 한심스런 청춘들..,1
962,애들이 무슨 죄냐 .돈질로 떠 보고자히는 소속사간의 아전투구.내부 총질이지 뮈..여하튼 볼거리가 1개 줄었네.,1
963,애쓴다..전파낭비 프로그램 살리자고 윤아까지쓰네..아이고 윤아야.. 세잎크로버 이후 최악의 저 쓰레기 프로그램좀 문닫아라..,1
964,애초부터 김용호 걔는 <기생충>도 종북좌파의 산물이라고 말같지 않는 개소릴해대는 놈이어서 믿고 걸렀다.,1
965,애초에 불장난이 쓰레기곡이자나,1
966,애초에유재석은 우리나라개돼지국민서으로나좋아할수있는인간상이고 개뿔재미도소신도없이게스트들빨아주는걸로 오래해먹었지. 돈도많이챙기면서매회이렇게지루하게진행하기도쉽지않음,1
967,애휴 쪽바리음식 좋다고쳐먹내 개돼지들ㅋㅋㅋ,1
968,야 신인이라며 ㅋㅋ 실수할 수도 있지 아이유 노래 잘하는데 유희열의 스케치북 나가서 음이탈 한적 있었다 아무튼 실수는 누구나 하는건데 이걸 비꼬는 놈들은 도대체 뇌에 머가 들어감?,1
969,야구할때도 약속한 플레이하자고 저런 제스쳐하는데 이제 저런손모양 하기만하면 기사나겄네;기레기수준 잘봄,1
970,야야야 꺼져,1
971,야이 기레기 새끼야 제목 똑바로 안쓰냐??,1
972,야이 멍청한 개돼지들아 블핑이 돈이 안되니 그나마 반응있는 제니 밀어주는거 아니냐 ㅠ 양사장이 매일 밤마다 위스키 들이키며 눈물을 흘린다는데 속좀 이해해주라 ㅋㅋㅋ,1
973,야이 방구석 폐인 주부들아 집에서 애나 쳐봐 남편 도움탓하지말고 한심한것들,1
974,야이 호구들아 이익 안남게 9000 원 했겠냐? 등신들많네 ㅋㅋ ㅋ 한심하다,1
975,약간 설리 코스프레하는거같음 얘요새.. 설리처럼 관종이 되고싶은건가 싶음,1
976,약쟁이 빨아주는 국뽕 개돼지들..ㅉㅉ,1
977,양세형 빨갱이인줄,1
978,"양세형은 개그맨인데 괴짜, 또라이가 뭐 어때서? 그런 타이틀이 서운함 개그맨 못하지",1
979,양아치색기그래도팀이엿다면 그냥아닥하고살어왜바람핀거묻을려고?인성진자안좋다잉여자좋아하면다그러냐,1
980,"양예원 실장 자살한거 보면 안타깝기 그지 없다. 언론이 그렇게 욕했지만 결국 무죄로 오히려 꽃뱀들 깜빵보내고이병헌도 잘만 인생 살고 있는데, 그것도 꽃뱀한테 사과문도 받고!",1
981,양준일이 뭐 잘나가고 그런건 상관없는데...그렇다고 표절곡을 대놓고 방송해주는건 아니잖아...,1
982,얘는기본적으로 배우자질이 안 갖춰져있다신인이 무슨 논란이 이렇게도 않은지 그냥마일찌감치 배우접고일반인으로 살아라,1
983,얘도 나쁜놈이지만술이 떡이되게 남의집에서먹은사람도 그러네남자든여자든몸간수를 잘혀야혀,1
984,얘도 뭐 입으로 훅 가겠네 조만간... 넷플릭스 스탠딩 나온다던데 거기서 짤되서 돌아다닐 헛소리 몇개 있으면 그냥 커뮤니티에서 씹히면서 빠빠잉~ 분위기 나올 듯,1
985,얘도 장예원처럼 관종이네 ㅋㅋㅋ 굳이 뭐 이런거 올려ㅋㅋ,1
986,얘도 화사도 성상품화맞다. 괜히여자인척 젠더갈등 조장하지마라ㅆㄹㄱ뒤에너희들말이야;;;; 세상이이따위로돌아가는데 딸가진부모 속이 참도편하겠다. 술집여자도아니고 옷이저게뭐냐ㅉ,1
987,얜 또 왜설쳐데.. 조용히 살지.. 모지란놈,1
988,어깨 올리고 바보같은 표정과 행동만 안하면 참 좋은데,1
989,어떤 이유든 간 폭력은 정당화 되어선 안됨 남자 여러명이 여자 둘 폭행한게 맞을짓해서 때린 거라니 진짜 미친 것 같다,1
990,어떤년인지 아주 성격이 지랄맞네 ㅋㅋㅋ,1
991,어제보면서 한혜진전현무 불편햇던게 나뿐이아니엿구나,1
992,어젯밤 집앞 놀이터에 전라도 사투리 쓰는 5명이서 담배 술 고성 노상방뇨등..지구대 신고햇더니 순경두명도 전라도 말투더라 흐미 홍어들 시상 이랑께,1
993,어쩌라고 퇴물틀딱이 이사를가든 뭘하든,1
994,어차피 별로 반성하고싶은맘 없는듯..며칠전에도 팬들이 선물보내줬다고 잔뜩쌓아놓고 인증하던데 ㅋㅋㅋ저놈은그냥 구제불능,1
995,어휴...한참 뛰어다니며 놀 나이에 얼마나 빡시게 교육 시켯으면 저나이에 4개국어를 ....애 앞날 부모 교육열에 시달릴꺼 생각하면 안타깝다..,1
996,언제까지 부모죄를 자식죄로 계속해서 낚시질인지ㅜ 그냥 티비나오는 마닷이 싫다고 하는것 같아보임 ㅜ,1
997,언제적 투애니원이냐 ㅋㅋㅋㅋ 전국노래자랑 이나 가요무대 나가면되겠네 가요프로 나왔다가 얼마나 까일려고 늙었다고. 이제 30대 후반이지???,1
998,얼굴 못생긴 오크들 또 댓글에서 열폭하네.,1
999,얼래?나경원 자는 왜 온겨?집에서서 애나보지!,1
1000,얼마전 박서준 박민영 열애설때 사람들이 거짓말하는거 싫다고 나중에밝혀지면 더화난다 이런식 반응이었는데 그거보고 현아가 솔직하게 밝힌거같은데 팬연령층에 따라 다른듯..,1
1001,엄마.아빠가 잘 웃으니 하은이도 밝은 웃음이 예쁘네요^^,1
1002,엄마의 인기를 등에업고..관종이네.. 관심없다..,1
1003,에라이 인간아,1
1004,에휴 개돼지들 무혐의 나오니까 바로 태세전환하죠 이러니 결과가 나올때까지 기다려봐야한다니까,1
1005,에휴 뻔한 노이즈마케팅 이렇게해서라도 알리고싶겠지만 부모가봤을때 참조아라 하시겠다,1
1006,에휴.... 한심한 놈. 그 외모와 연기력 가지고 똑바로 행동했으면 박보검을 이을 차세대 배우가 됬을텐데.... 지 복을 지가 차버렸네.,1
1007,엑소엘에게 맨날 쳐맞던 빵셔틀 아미들이였는데 많이컸네 ㅋㅋㅋㅋ짜져라,1
1008,엔딩 허접하게 해놓고 열린결말이라 둘러대는거냐?,1
1009,엠OOO년들 시사방송은 껍데기는 그럴싸해 보이는데 속은 온갖 추측과 감정적인 주장만 난무하는 막무가내식 꼴통이다,1
1010,엠빙신 채널지운지 오래 최승호뒺문으로 들어온 적폐 사퇴시키고구속해야지.국정농단문재인은 정작 국민대중이 원하는 조사나 구속은 없고 지가 싫은것만 벌하면서 경제말아먹는싸이코 이중인격 찐따,1
1011,여기서 성희롱적인 발언 하는 애들은 해외 응딩이 뒤에 숨은 거냐 아님 잃을 게 없는 새끼들이냐? 콩밥 한 번 먹어봐야 정신차릴라나,1
1012,여기서는 까여도 막상 yg연예인 사진찍은 기사나오면 빠순이들 좋다고 헤벌레하던데ㅋㅋㅋ,1
1013,여기서도 군대얘기 하는 쓰레기들은 없겠지?,1
1014,"여기에도 일베충들이 출현,,,네이버에선 벌레들 단속안하고 뭐하냐,,,댓글창이 엉망,,,",1
1015,여러분 절대 보지마세요.. 드럽게 재미없는 3류영화입니다 !!!,1
1016,여성비율 69 아줌마들아 좀 징징대지마라급식년들도 마찬가지고 역사배경지식이 아무것도 없으니 재미가 없지 허구헌날 달달핰 로코 만 쳐보니까 비주얼 쩔고 젊은 남자가 나와서 니들 판타지 만족시켜줄 드라마만 찾지ㅉㅉㅉ,1
1017,"여자 만나다 질리면 대충 버리는거지; 역시 멋진 남자, 현명한 남자 만석씨",1
1018,여자 비율 봐라 ㅋㅋㅋㅋ 또 김치녀들 몰려와서 기안 까네,1
1019,여자가 시집가면 귀머거리 3년 벙어리3년 장님3년이라는 말도 있듯이 참고 살다보면 언젠가는 좋은 일이 있을수도 있는데 요즘은 너무 이혼이 많은것 같다,1
1020,여자들것도 해킹해봐라..남자를 걸레짝취급하고 물건취급하고 그럴걸??,1
1021,"여자들은 왜 세상이 전부 자기들한테 맞춰야한다고 생각하지? 예능, 영화, 드라마 전부 자기입맛에 맞춰달라고 징징. 진짜 역겹고 애새끼같음.",1
1022,여자를 완전 쓰레기로 만드네.. 내 아기라면 책임 지겠다? 읽은 사람이 기분 더러워지네.,1
1023,여자아이돌 죄다 일진 양아치 꼴초 냄비임,1
1024,여주가 이선경보다 요즘 잘나가는 소녀시대 윤아엿으면더 연기 잘햇을텐데..,1
1025,역쉬 배신과 뒤통수의 달인!!!!!! 전라도 홍어 년놈들~~~,1
1026,역시 고딩때 놀던 애들이 결혼도 늙고 돈많은 남자 잘 물어서 간당께. 고딩때 겁나 다 주고 다닌거 왠만한 울산 사람은 다 알지 ㅋ,1
1027,역시 관종이야.,1
1028,역시 댓글 비율 봐.. 30대 한남들아 ㅋㅋㅋㅋㅋ,1
1029,역시 여자는 젊고 싱싱한게 최고여 나이 30넘은 아줌매들은 쳐다도 보지 말그라잉 ~,1
1030,역시 힙합은 마약과 떨어질수없는 장르지. 그만큼 한국 오버 힙합은 YG가 책임지고있고 나머지는 걸보뎅이 그룹이나만들고 젖내노고 궁딩이 흔들며 한국음악 좀먹는 그획사 바께없음 법이 법이니만큼 힘들겠지만 다들 기운내 YG화이팅!,1
1031,연기가 개차반이면 어때 이뿌면 장땡이지..ㅋㅋㅋㅋㅋㅋㅋ,1
1032,연세대 학부모 ㅡ 애들 보고 싶은듯 ㅡ 한국에 아들 보러오실듯,1
1033,연습생 시절은 지냈나?부모이름으로 합류한건 아니고?엄마에 이어 딸까지 생계얘기네,1
1034,연애시절에 누굴 좀 만나면 어떠냐. 뭐 결혼하고나서도 안걸리면 장땡이지. 난 마누라있어도 종종 다른여자 만남. 챗바퀴처럼 반복되는 생활에 다른여자는 좋은 자극제가 되고 있지.,1
1035,연약한 슈언니 대신 효성 오빠가 도박했다고 했으면 더 멋있었을텐데 살짝 아쉽네요 ㅎㅎ 갑자기 정신이 없어서 깊이 생각을 못했나봐요? ^^*,1
1036,연예인 중에 제일 귀감가는 분들입니다존경을 뛰어넘어서 위대하십니다,1
1037,연예인들 엄청 들쑤시고 있네 정권 이 바뀌어도 변함없는 옛날방식 이제 국민들 바보천치 아닙니다. 연예인 그만 잡고 장자연 죽음으로 몰아간 사람들 잡아라 몇년이 지나도 그때랑 똑같이 사건이 흐르고 있네,1
1038,연예인부모는 죄다 사기꾼에 빛쟁이네,1
1039,연좌제가 ㅡㅡ 부모가 사기치는데 자식이 하차해야돠나 ㅋ,1
1040,열심히 살자 오십넘어서까지 인간말종쓰레기 소리 안들으려면,1
1041,열폭 오지네 꼰대들;;,1
1042,열폭들하네ㅋㅋㅋ왜부럽냐 나이어린 마누라에 자식들4명에 돈도많겠다 남부러울거없는인생인거같은데 횽님홧팅입니다요,1
